,Track_Id,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Date
2421,13421,Soundgarden,Spoonman,Superunknown (20th Anniversary),album,0.457,0.902,7.0,-5.624,0.0313,2.17e-05,0.196,0.258,0.834,92.711,246920.0,Soundgarden - Spoonman,SoundgardenVEVO,26343777.0,164005.0,7583.0,True,True,152295196.0,1994-03-09
2422,13422,Soundgarden,Outshined - Remastered,Badmotorfinger (25th Anniversary Remaster),album,0.485,0.841,2.0,-6.068,0.0307,0.000173,0.00686,0.125,0.551,94.867,311000.0,Soundgarden - Outshined,SoundgardenVEVO,17910395.0,144296.0,7385.0,True,True,79943026.0,1991-10-08
2423,13423,Soundgarden,Rusty Cage - Remastered,Badmotorfinger (25th Anniversary Remaster),album,0.307,0.917,9.0,-7.599,0.0977,1.65e-05,0.00044,0.0566,0.266,101.879,266200.0,Soundgarden - Rusty Cage,SoundgardenVEVO,17443332.0,130930.0,8999.0,True,True,72578242.0,1991-10-08
2424,13424,Soundgarden,Burden In My Hand,Down On The Upside,album,0.319,0.803,10.0,-8.928,0.0394,0.00534,0.0126,0.177,0.589,183.031,290107.0,Soundgarden - Burden In My Hand,SoundgardenVEVO,27031878.0,136972.0,9237.0,True,True,55100314.0,1996-05-21
2425,13425,Soundgarden,The Day I Tried To Live,Superunknown (Deluxe Edition),album,0.472,0.752,0.0,-6.051,0.0555,0.000164,0.181,0.0903,0.305,133.248,320107.0,Soundgarden - The Day I Tried To Live (Official Music Video),SoundgardenVEVO,22789862.0,141346.0,8369.0,True,True,52018129.0,1994-03-09
2426,13426,Soundgarden,Blow Up The Outside World,Down On The Upside,album,0.33,0.529,9.0,-10.043,0.0358,0.000807,0.214,0.126,0.148,140.156,345667.0,Soundgarden - Blow Up The Outside World,SoundgardenVEVO,14945025.0,98965.0,5728.0,True,True,29964219.0,1996-05-21
2427,13427,Soundgarden,Pretty Noose,Down On The Upside,album,0.389,0.925,0.0,-7.97,0.0643,1.79e-05,0.244,0.222,0.317,150.893,251867.0,Soundgarden - Pretty Noose,SoundgardenVEVO,12857736.0,65424.0,4635.0,True,True,22215774.0,1996-05-21
2428,13428,Soundgarden,Hunted Down,Telephantasm (Deluxe Edition),compilation,0.344,0.959,1.0,-6.094,0.168,0.00526,0.733,0.301,0.395,165.704,160373.0,Soundgarden - Hunted Down,Sub Pop,395240.0,5426.0,306.0,True,True,5811494.0,2010-09-28
2429,13429,Flowdan,Rumble,Rumble,single,0.81,0.836,1.0,-7.721,0.0645,0.0515,0.229,0.0598,0.0585,139.979,146571.0,"Skrillex, Fred again.. & Flowdan - Rumble [Official Audio]",Skrillex,2055815.0,93186.0,5212.0,True,True,24196937.0,
2430,13430,Flowdan,Gassed Up,Gassed Up,single,0.643,0.985,4.0,-1.848,0.41,0.0152,0.000965,0.311,0.182,140.029,238286.0,Zeds Dead x Subtronics - Gassed Up (feat. Flowdan),Subtronics,1177174.0,25490.0,526.0,True,True,10301715.0,
2431,13431,Flowdan,Trenches,Trenches,single,0.865,0.882,1.0,-6.341,0.196,0.116,0.00037,0.134,0.719,140.029,169714.0,Duke & Jones Ft. Flowdan - Trenches (Official Lyric Video),Duke & Jones,100537.0,1248.0,44.0,False,True,2798401.0,
2432,13432,Flowdan,Welcome to London - J.Sparrow Remix,Welcome to London (J.Sparrow Remix),single,0.882,0.552,11.0,-7.09,0.355,0.0951,0.00163,0.303,0.288,139.995,264869.0,Welcome to London (J.Sparrow Remix),Flowdan - Topic,69922.0,1583.0,0.0,True,True,1323431.0,2020-12-11
2433,13433,Flowdan,Power,Power,single,0.626,0.932,0.0,-3.8,0.16,0.0108,0.17,0.0643,0.582,116.6,202003.0,Millbrook - Power (ft. Flowdan),Millbrook,35574.0,1028.0,26.0,False,True,799547.0,2014-07-01
2434,13434,Flowdan,Active,DNA,album,0.465,0.953,5.0,-1.047,0.604,0.0496,7.61e-05,0.101,0.329,173.855,274483.0,The Bug - 'Pressure (feat. Flowdan)' (Official Video),Ninja Tune,190574.0,5867.0,211.0,True,True,1021026.0,
2435,13435,Flowdan,Welcome to London,Full Metal Jacket,album,0.744,0.526,11.0,-10.413,0.21,0.0268,0.122,0.102,0.0523,120.08,237332.0,Flowdan - Welcome To London,Tru Thoughts Records,329419.0,8065.0,217.0,False,False,1257933.0,2019-05-24
2436,13436,Flowdan,Run The Show,Run The Show,single,0.668,0.774,7.0,-14.957,0.297,0.000246,0.605,0.0957,0.209,174.009,223448.0,Freaks & Geeks - Run The Show ft. Flowdan,Elevate Records,4025.0,167.0,19.0,True,True,132920.0,2023-02-03
2437,13437,Flowdan,Flatline,Disaster Piece,album,0.73,0.87,2.0,-7.836,0.275,0.148,0.0,0.375,0.878,135.985,134760.0,Flowdan - Flatline,Deeper Steps Music,71597.0,1184.0,22.0,False,False,827994.0,2016-07-15
2438,13438,Flowdan,Come From,No Celebrations EP,single,0.588,0.598,2.0,-9.455,0.295,0.303,0.00261,0.111,0.344,130.027,162000.0,Flowdan & Abstrakt Sonance | Come From,Spentshell,3711.0,90.0,4.0,False,False,,2020-10-16
2439,13439,DJ Alex,TU AMOR | E7,TU AMOR | E7,single,0.668,0.543,6.0,-10.298,0.0435,0.265,0.0,0.347,0.671,136.459,153665.0,"TU AMOR - LA JOAQUI, DJ ALEX | E7 (Video Oficial)",DJ ALEX,43542087.0,237792.0,2897.0,False,True,32737657.0,2022-09-15
2440,13440,DJ Alex,Traidora,Traidora,single,0.78,0.484,11.0,-7.903,0.212,0.546,1.93e-05,0.5,0.786,90.127,136000.0,LA JOAQUI | DJ ALEX - TRAIDORA (Video Oficial),Edit Music Leo,379815.0,3485.0,31.0,False,False,4854283.0,
2441,13441,DJ Alex,Ya No Más,Ya No Más,single,0.795,0.676,6.0,-6.429,0.0589,0.138,0.00373,0.0734,0.882,100.045,158447.0,"YA NO MAS - VETE x FER PALACIO ft DJ ALEX, SANTIAGO SAEZ",Fer Palacio,38403169.0,160142.0,2011.0,False,False,105974874.0,2023-03-15
2442,13442,DJ Alex,TEKA | E6,TEKA | E6,single,0.57,0.551,2.0,-7.677,0.34,0.307,0.0,0.0994,0.573,171.067,137500.0,"TEKA - EL NOBA, DJ ALEX | E6 (Video Oficial)",DJ ALEX,31051111.0,285578.0,6655.0,False,True,8754398.0,2022-07-07
2443,13443,DJ Alex,Oregano (Remix),Oregano (Remix),single,0.624,0.613,9.0,-5.041,0.288,0.356,0.0,0.124,0.51,137.48,209362.0,"OREGANO REMIX - DJ Alex, Tirri La Roca, Callejero Fino, Salas, Blunted Vato, Gusty DJ",DJ ALEX,11346992.0,90843.0,2099.0,False,False,2884626.0,2022-10-10
2444,13444,DJ Alex,INDIQUEN | E3,INDIQUEN | E3,single,0.689,0.551,4.0,-7.547,0.0829,0.544,0.0,0.0884,0.526,176.061,160909.0,"INDIQUEN - DJ ALEX, ALEJO ISAKK | E3 (VIDEOCLIP OFICIAL)",DJ ALEX,21778622.0,133749.0,1312.0,False,True,8425462.0,2022-03-03
2445,13445,DJ Alex,OREGANO | E1,OREGANO | E1,single,0.741,0.41,6.0,-10.28,0.319,0.201,0.0,0.182,0.504,140.988,121263.0,"OREGANO - TIRRI LA ROCA, DJ ALEX | E1 (Video Oficial)",DJ ALEX,22482409.0,152787.0,2490.0,False,True,9706635.0,2021-11-17
2446,13446,DJ Alex,ME VOY | E9,ME VOY | E9,single,0.796,0.716,6.0,-7.368,0.0446,0.202,0.0,0.0839,0.849,100.022,138656.0,"ME VOY - ECKO, DJ ALEX | E9 (Video Oficial)",DJ ALEX,1739934.0,27487.0,333.0,False,True,646718.0,2022-12-20
2447,13447,DJ Alex,AL RITMO | E2,AL RITMO | E2,single,0.625,0.594,0.0,-8.513,0.0877,0.156,0.0,0.217,0.723,142.38,176842.0,"AL RITMO - CALLEJERO FINO, DJ ALEX | E2 (VIDEOCLIP OFICIAL)",DJ ALEX,31489301.0,216667.0,3158.0,False,True,7560053.0,2022-01-13
2448,13448,DJ Alex,PA' QUE BAILE | E8,PA' QUE BAILE | E8,single,0.785,0.599,9.0,-7.394,0.0916,0.138,0.0,0.134,0.726,94.031,147447.0,"PA QUE BAILE - DJ ALEX, THE LA PLANTA | E8 (Video Oficial)",DJ ALEX,390109.0,8929.0,178.0,False,True,654745.0,2022-11-23
2449,13449,Girls' Generation,FOREVER 1,FOREVER 1 - The 7th Album,album,0.615,0.871,9.0,-1.248,0.0516,0.0427,0.0,0.254,0.297,123.915,202533.0,Girls' Generation 소녀시대 'FOREVER 1' MV,SMTOWN,55062719.0,1971826.0,141302.0,True,True,50962315.0,2022-08-05
2450,13450,Girls' Generation,Gee,Oh! - The Second Album,album,0.756,0.93,1.0,-1.082,0.0274,0.281,0.0,0.11,0.737,99.988,201160.0,Girls' Generation 소녀시대 'Gee' MV,SMTOWN,303788090.0,2400242.0,245048.0,True,True,48804176.0,2010-01-28
2451,13451,Girls' Generation,The Boys,The Boys,album,0.876,0.937,1.0,-0.593,0.093,0.162,0.0,0.232,0.902,114.982,226907.0,Girls' Generation 소녀시대 'The Boys' MV (KOR Ver.),SMTOWN,285408189.0,2137001.0,271290.0,True,True,25494660.0,2011-10-19
2452,13452,Girls' Generation,Into the New World,Girls' Generation,album,0.708,0.892,4.0,-1.964,0.0349,0.0706,0.0,0.114,0.623,108.031,265760.0,Girls' Generation 소녀시대 '다시 만난 세계 (Into The New World)' MV,SMTOWN,62338338.0,948755.0,65439.0,True,True,29249428.0,2007-11-01
2453,13453,Girls' Generation,Lion Heart,Lion Heart - The 5th Album,album,0.754,0.788,2.0,-3.175,0.0322,0.129,0.00274,0.0775,0.961,124.992,224258.0,Girls' Generation 소녀시대 'Lion Heart' MV,SMTOWN,135174802.0,1201912.0,70410.0,True,True,52655129.0,2015-08-19
2454,13454,Girls' Generation,I GOT A BOY,I GOT A BOY - The 4th Album,album,0.502,0.863,4.0,-1.273,0.272,0.0342,0.0,0.538,0.527,97.911,271326.0,Girls' Generation 소녀시대 'I GOT A BOY' MV,SMTOWN,260088489.0,2113863.0,513841.0,True,True,42725761.0,2013-01-01
2455,13455,Girls' Generation,Run Devil Run,Run Devil Run - The 2nd Album Repackage,album,0.687,0.888,11.0,-2.725,0.146,0.0596,2.14e-05,0.181,0.791,64.927,201920.0,Girls' Generation 소녀시대 'Run Devil Run' MV,SMTOWN,120570014.0,743726.0,77954.0,True,True,12778836.0,2010-03-22
2456,13456,Girls' Generation,Mr.Mr.,Mr. Mr. - The 4th Mini Album,single,0.701,0.964,4.0,-2.037,0.127,0.114,9.34e-06,0.153,0.484,113.058,235434.0,Girls' Generation 소녀시대 'Mr.Mr.' MV,SMTOWN,97909255.0,904336.0,165876.0,True,True,35900302.0,2014-02-24
2457,13457,Girls' Generation,Villain,FOREVER 1 - The 7th Album,album,0.54,0.857,11.0,-2.989,0.156,0.127,1.19e-05,0.0589,0.296,179.957,182187.0,Villain - Girls' Generation FMV,Milleni Fitria,29632.0,945.0,50.0,False,False,5216874.0,2022-08-05
2458,13458,Girls' Generation,Genie,Oh! - The Second Album,album,0.762,0.84,9.0,-2.603,0.116,0.12,4.78e-06,0.714,0.719,123.006,229253.0,Girls' Generation 소녀시대 '소원을 말해봐 (Genie)' MV,SMTOWN,82699790.0,595700.0,38406.0,True,True,18042808.0,2009-06-25
2459,13459,Sam Smith,Unholy (feat. Kim Petras),Gloria,album,0.712,0.463,2.0,-7.399,0.0797,0.011,2.96e-06,0.301,0.206,131.199,156943.0,"Sam Smith, Kim Petras - Unholy (Official Music Video)",SamSmithVEVO,120035045.0,2313581.0,48960.0,True,True,771282498.0,2022-09-22
2460,13460,Sam Smith,I'm Not The Only One,In The Lonely Hour,album,0.677,0.485,5.0,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317.0,Sam Smith - I'm Not The Only One (Official Music Video),SamSmithVEVO,1509259073.0,6256519.0,137631.0,True,True,1446878711.0,
2461,13461,Sam Smith,Stay With Me,In The Lonely Hour,album,0.418,0.42,0.0,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724.0,Sam Smith - Stay With Me (Official Music Video),SamSmithVEVO,1163047373.0,5390380.0,127141.0,True,True,1682210631.0,2014-05-26
2462,13462,Sam Smith,Too Good At Goodbyes,The Thrill Of It All (Special Edition),album,0.681,0.372,5.0,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,201000.0,Sam Smith - Too Good At Goodbyes (Official Music Video),SamSmithVEVO,1396618983.0,6834635.0,133642.0,True,True,1646495621.0,2017-11-03
2463,13463,Sam Smith,Like I Can,In The Lonely Hour,album,0.656,0.627,7.0,-6.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066.0,Sam Smith - Like I Can (Official Video),SamSmithVEVO,139179202.0,831927.0,11404.0,True,True,645144638.0,2014-05-26
2464,13464,Sam Smith,Gimme (feat. Koffee & Jessie Reyez),Gloria,album,0.682,0.446,10.0,-8.152,0.0596,0.0995,0.00172,0.431,0.746,104.855,169973.0,"Sam Smith, Koffee, Jessie Reyez - Gimme",SamSmithVEVO,2600969.0,63098.0,2783.0,True,True,13385723.0,2023-01-27
2465,13465,Sam Smith,I'm Not Here To Make Friends,Gloria,album,0.698,0.895,0.0,-4.439,0.0628,0.172,1.45e-05,0.409,0.838,114.914,229605.0,Sam Smith - I'm Not Here To Make Friends,SamSmithVEVO,4847763.0,157076.0,29888.0,True,True,7259295.0,
2466,13466,Sam Smith,Fire On Fire,Love Goes,album,0.584,0.408,1.0,-7.356,0.0461,0.476,0.0,0.18,0.333,115.129,246735.0,"Sam Smith - Fire On Fire (From ""Watership Down"")",SamSmithVEVO,275040863.0,2626287.0,47223.0,True,True,531694147.0,2020-10-30
2467,13467,Sam Smith,Have Yourself A Merry Little Christmas,Have Yourself A Merry Little Christmas,single,0.438,0.178,5.0,-9.402,0.0414,0.957,0.0,0.316,0.344,75.248,170964.0,Sam Smith - Have Yourself A Merry Little Christmas (Official Music Video),SamSmithVEVO,28456794.0,202683.0,5510.0,True,True,281631616.0,2014-12-05
2468,13468,Sam Smith,Promises (with Sam Smith),Promises (with Sam Smith),single,0.781,0.768,11.0,-5.991,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309.0,"Calvin Harris, Sam Smith - Promises (Official Video)",CalvinHarrisVEVO,216485413.0,1320684.0,24555.0,True,True,926352296.0,
2469,13469,Adele,Easy On Me,30,album,0.604,0.366,5.0,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,Adele - Easy On Me (Official Video),AdeleVEVO,328122505.0,6592184.0,257298.0,True,True,1198067568.0,2021-10-14
2470,13470,Adele,Set Fire to the Rain,21,album,0.603,0.67,2.0,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974.0,Adele - Set Fire To The Rain Official Video,Yiye Alor,3072498.0,31514.0,1268.0,False,False,925812543.0,2011-01-24
2471,13471,Adele,Oh My God,30,album,0.534,0.725,1.0,-3.906,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,Adele - Oh My God (Official Video),AdeleVEVO,89333806.0,1390542.0,38816.0,True,True,400558171.0,2021-11-19
2472,13472,Adele,Someone Like You,21,album,0.556,0.319,9.0,-8.251,0.0281,0.893,0.0,0.0996,0.294,135.187,285240.0,Adele - Someone Like You (Official Music Video),AdeleVEVO,1958083020.0,9737198.0,352687.0,True,True,1468111036.0,2011-01-24
2473,13473,Adele,Rolling in the Deep,21,album,0.73,0.769,8.0,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,228093.0,Adele - Rolling in the Deep (Official Music Video),AdeleVEVO,2160008518.0,11603960.0,411966.0,True,True,1303798870.0,2011-01-24
2474,13474,Adele,Love In The Dark,25,album,0.331,0.341,9.0,-6.057,0.0309,0.528,0.0,0.109,0.152,109.821,285935.0,Adele - Love In The Dark,Adele Live Performance,1767482.0,35775.0,687.0,False,False,345671408.0,2015-11-20
2475,13475,Adele,When We Were Young,25,album,0.376,0.595,3.0,-5.936,0.0496,0.303,0.0,0.095,0.265,144.361,290900.0,Adele - When We Were Young (Live at The Church Studios),AdeleVEVO,652035959.0,3380740.0,92823.0,True,True,1019157251.0,2015-11-20
2476,13476,Adele,Skyfall,Skyfall,single,0.346,0.552,0.0,-6.864,0.0282,0.417,0.0,0.114,0.0789,75.881,286480.0,Adele - Skyfall (Lyric Video),AdeleVEVO,521616925.0,3247366.0,107904.0,True,True,351150894.0,2012-10-04
2477,13477,Adele,I Drink Wine,30,album,0.437,0.565,10.0,-5.596,0.0466,0.697,0.0,0.119,0.306,115.389,376169.0,Adele - I Drink Wine (Official Video),AdeleVEVO,25478998.0,717804.0,20000.0,True,True,151935537.0,2021-11-19
2478,13478,Adele,Make You Feel My Love,19,album,0.317,0.172,10.0,-10.636,0.0326,0.907,0.000383,0.105,0.0963,65.18,212040.0,Adele - Make You Feel My Love (Official Video),XL Recordings,183837529.0,630517.0,27851.0,True,True,882417588.0,2008-01-28
2479,13479,"Tyler, The Creator",See You Again (feat. Kali Uchis),Flower Boy,album,0.558,0.559,6.0,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387.0,SEE YOU AGAIN featuring Kali Uchis,"Tyler, The Creator",92712467.0,1701541.0,43935.0,False,True,735335457.0,2017-07-21
2480,13480,"Tyler, The Creator",NEW MAGIC WAND,IGOR,album,0.621,0.73,5.0,-5.414,0.107,0.0967,0.000131,0.673,0.464,139.566,195320.0,NEW MAGIC WAND,"Tyler, The Creator",4297845.0,234428.0,7974.0,False,True,364387853.0,2019-05-17
2481,13481,"Tyler, The Creator",EARFQUAKE,IGOR,album,0.554,0.498,9.0,-8.866,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067.0,EARFQUAKE,"Tyler, The Creator",129012852.0,2685472.0,94169.0,False,True,709846048.0,2019-05-17
2482,13482,"Tyler, The Creator",ARE WE STILL FRIENDS?,IGOR,album,0.216,0.497,10.0,-8.025,0.0371,0.128,2.39e-06,0.111,0.313,187.308,265480.0,,,,,,,,235510214.0,2019-05-17
2483,13483,"Tyler, The Creator",BEST INTEREST,BEST INTEREST,single,0.596,0.575,11.0,-8.325,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921.0,BEST INTEREST,"Tyler, The Creator",26666213.0,716798.0,36850.0,False,True,251085348.0,2020-01-25
2484,13484,"Tyler, The Creator","GONE, GONE / THANK YOU",IGOR,album,0.518,0.492,10.0,-8.436,0.193,0.216,0.0012,0.146,0.471,78.848,375387.0,"Tyler the Creator - Gone, gone / Thank you [LYRICS]",Tyler the Creator,2496247.0,43090.0,950.0,False,True,278404020.0,2019-05-17
2485,13485,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),CALL ME IF YOU GET LOST,album,0.493,0.653,0.0,-5.666,0.0466,0.269,0.0,0.511,0.852,142.347,121573.0,"Tyler, The Creator - WUSYANAME (Lyrics) ft. YoungBoy Never Broke Again & Ty Dolla $ign",FutureHype,2012615.0,41394.0,1247.0,False,False,210423821.0,2021-06-25
2486,13486,"Tyler, The Creator",Cash In Cash Out,Cash In Cash Out,single,0.877,0.56,7.0,-3.751,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136.0,"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",PharrellWilliamsVEVO,20392759.0,560865.0,16545.0,True,True,104603335.0,
2487,13487,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),CALL ME IF YOU GET LOST,album,0.468,0.652,0.0,-4.912,0.0722,0.333,0.000318,0.55,0.39,140.223,588139.0,SWEET / I THOUGHT YOU WANTED TO DANCE (Audio),"Tyler, The Creator",16424537.0,300606.0,9201.0,False,True,139808607.0,2021-06-25
2488,13488,"Tyler, The Creator",She,Goblin,album,0.35,0.621,8.0,-6.495,0.233,0.256,3.44e-05,0.613,0.459,83.375,253387.0,Tyler The Creator - She (feat. Frank Ocean),OFWGKTA,78486528.0,628195.0,47513.0,False,False,221383556.0,2011-05-09
2489,13489,Lady Gaga,Bloody Mary,Born This Way (Special Edition),album,0.591,0.637,9.0,-6.365,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760.0,LADY GAGA - BLOODY MARY [MUSIC VIDEO],Ruben Samuel Cortez,28215882.0,349470.0,17013.0,False,False,208978461.0,2011-01-01
2490,13490,Lady Gaga,Shallow,A Star Is Born Soundtrack,album,0.572,0.385,7.0,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,215733.0,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video)",LadyGagaVEVO,1410151988.0,7651912.0,194743.0,True,True,2004338878.0,2018-10-05
2491,13491,Lady Gaga,Bad Romance,The Fame Monster (Deluxe Edition),album,0.696,0.921,0.0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573.0,Lady Gaga - Bad Romance (Official Music Video),LadyGagaVEVO,1651059028.0,8283806.0,880618.0,True,True,879720666.0,2009-11-05
2492,13492,Lady Gaga,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),album,0.553,0.502,0.0,-5.972,0.0409,0.299,0.0,0.764,0.296,129.976,210200.0,Lady Gaga - Always Remember Us This Way (from A Star Is Born) (Official Music Video),LadyGagaVEVO,428487364.0,2429751.0,48668.0,True,True,903516947.0,2018-10-05
2493,13493,Lady Gaga,Just Dance,The Fame,album,0.822,0.739,1.0,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933.0,Lady Gaga - Just Dance (Official Music Video) ft. Colby O'Donis,LadyGagaVEVO,398621640.0,1733062.0,83136.0,True,True,701036282.0,2008-01-01
2494,13494,Lady Gaga,Poker Face,The Fame,album,0.851,0.806,4.0,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200.0,Lady Gaga - Poker Face (Official Music Video),LadyGagaVEVO,1095354937.0,6103722.0,276401.0,True,True,852750053.0,2008-01-01
2495,13495,Lady Gaga,Judas,Born This Way,album,0.661,0.937,10.0,-3.83,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,249067.0,Lady Gaga - Judas (Official Music Video),LadyGagaVEVO,439580527.0,2488793.0,349613.0,True,True,278948888.0,2011-01-01
2496,13496,Lady Gaga,Applause,ARTPOP,album,0.669,0.78,7.0,-4.287,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333.0,Lady Gaga - Applause (Official Music Video),LadyGagaVEVO,414170299.0,2515961.0,525342.0,True,True,384423735.0,2013-11-11
2497,13497,Lady Gaga,Hold My Hand,Top Gun: Maverick (Music From The Motion Picture),album,0.53,0.612,7.0,-4.286,0.0331,0.0403,0.0,0.393,0.264,148.009,225280.0,Lady Gaga - Hold My Hand (From “Top Gun: Maverick”) [Official Music Video],LadyGagaVEVO,146295690.0,1321636.0,57404.0,True,True,176029778.0,2022-05-03
2498,13498,Lady Gaga,Million Reasons,Joanne (Deluxe),album,0.666,0.423,0.0,-8.012,0.043,0.494,0.0,0.106,0.154,129.89,205280.0,Lady Gaga - Million Reasons (Official Music Video),LadyGagaVEVO,306744336.0,2230653.0,64592.0,True,True,683487486.0,2016-10-21
2499,13499,Drake,Rich Flex,Her Loss,album,0.561,0.52,11.0,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,"Drake ft. 21 Savage ""Rich Flex"" (Music Video)",RAPTRAX,3927054.0,54758.0,2569.0,False,False,311694937.0,2022-11-04
2500,13500,Drake,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,0.529,0.673,0.0,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,Drake & 21 Savage - Jimmy Cooks,Drake,12454414.0,461655.0,14486.0,False,True,413205085.0,2022-06-17
2501,13501,Drake,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,album,0.463,0.642,1.0,-4.474,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,"Future - WAIT FOR U (Official Audio) ft. Drake, Tems",FutureVEVO,91997342.0,533458.0,9377.0,True,True,394495536.0,
2502,13502,Drake,Pussy & Millions (feat. Travis Scott),Her Loss,album,0.749,0.63,4.0,-6.652,0.116,0.0623,0.0,0.353,0.445,122.03,242027.0,Drake & 21 Savage - Pussy & Millions ft. Travis Scott,Cash Money Records,1166342.0,3790.0,78.0,False,False,119787835.0,2022-11-04
2503,13503,Drake,One Dance,Views,album,0.792,0.625,1.0,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987.0,Drake - One Dance (Lyrics) ft. Wizkid & Kyla,Billion Stars,169288294.0,1662640.0,13775.0,False,False,2522431995.0,2016-05-06
2504,13504,Drake,On BS,Her Loss,album,0.841,0.358,9.0,-8.368,0.591,0.0201,0.0,0.39,0.329,158.014,261544.0,"21 Savage ft. Drake ""On BS"" (Music Video)",Rap Radio,213124.0,3427.0,120.0,False,False,100595022.0,2022-11-04
2505,13505,Drake,God's Plan,Scorpion,album,0.754,0.449,7.0,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973.0,Drake - God's Plan,DrakeVEVO,1467723572.0,15244903.0,599109.0,True,True,2102889031.0,2018-06-29
2506,13506,Drake,Major Distribution,Her Loss,album,0.908,0.546,8.0,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,170502.0,"Drake, 21 Savage ""Major Distribution"" (Music Video)",RAPTRAX,36803.0,627.0,19.0,False,False,107919519.0,2022-11-04
